customer_unique_id,cluster,recency,frequency,monetary,freight_value,shipping_time,churn_risk_score
4815bc7357e665b8b250366b3a808837,At Risk,333,1,25.99,14.1,8.0,0.9999999999968476
e780f220ae4ea7c90dfb37f103e41950,At Risk,333,1,34.99,11.85,5.0,0.9999999999968472
609854a129474911451a1f000a125c3b,At Risk,333,1,59.9,17.67,11.0,0.9999999999968465
fa03405c1fce3650144d97158b4b1849,High Value,334,1,1599.99,35.65,12.0,0.9999999999968425
d229af785c22c31753ef1c6b772617de,At Risk,333,1,22.99,15.1,10.0,0.9999999999968348
9062d3e575a476f5f3ffa8abf125fd42,At Risk,333,1,17.99,14.1,9.0,0.9999999999968348
57f5a5b73f33d46349e142499aaf521d,At Risk,333,1,55.6,16.15,10.0,0.9999999999968345
e67997b38abc2296d2286c9cc3121e24,At Risk,333,1,49.0,15.1,9.0,0.9999999999968345
b3d1db6df2a4f9a9d376a9ee80263a46,At Risk,333,1,91.0,16.4,9.0,0.999999999996833
a50b1120bb17428b4033a6b7df88be30,At Risk,333,1,29.9,15.1,10.0,0.9999999999968296
8e1f181cc5bcac5577cb660fd13a0503,At Risk,333,1,89.9,17.88,11.0,0.9999999999968294
905d0a37ae98ffa3bf7ef2ff9bafabeb,At Risk,333,1,36.0,15.1,10.0,0.9999999999968252
6f354038206bacc8c71b44fd654e2305,At Risk,333,1,70.9,17.78,12.0,0.9999999999968221
948e6eb8ffab76ddf59f726c522ffe06,At Risk,333,1,119.8,17.67,10.0,0.9999999999968217
d6ce711c3265ac522e886c9ca01d5da3,At Risk,333,1,99.99,16.95,10.0,0.9999999999968201
3c7e5c473f21b2b31796e7ec6d3cddb8,At Risk,333,1,219.9,17.17,6.0,0.9999999999968128
b893abab88bc63f4abf54a65064cedae,At Risk,333,1,61.8,16.19,11.0,0.9999999999968119
bf0c6fefe4791dca044236e2d50a2c6f,At Risk,333,1,159.9,12.62,3.0,0.999999999996811
03fd10e90cd2b48f120d69c45ae42c64,At Risk,333,1,129.99,16.67,9.0,0.9999999999968108
df204b6638c6e4c4471da0d3201573e6,At Risk,333,1,5.99,16.79,14.0,0.9999999999968097
a446360b75fe8bd0dd9241a59d32b2e0,At Risk,333,1,69.9,16.25,11.0,0.9999999999968074
346055bf530d7571d961f13f03462613,At Risk,333,1,34.0,13.37,9.0,0.9999999999968066
7289ef64c73bc18f265634e530689474,At Risk,333,1,125.80000000000001,16.945,10.0,0.999999999996801
8cdbbdb32c682663f17135569a85c24f,At Risk,333,1,179.99,16.98,8.0,0.9999999999967999
e2abbc17a8bcf496ac334de6558a1735,At Risk,333,1,22.5,12.69,9.0,0.9999999999967997
18b158b98e0c412c408fcb875a617a65,At Risk,333,1,18.9,12.48,9.0,0.9999999999967977
906ffaf7ad6f2fc1f6016c3214537cc8,At Risk,333,1,49.99,15.1,11.0,0.9999999999967961
6d486949b7344b0f97055bdb22de4fb1,At Risk,333,1,29.9,12.48,9.0,0.9999999999967895
fb1b6ae62699d7795f7a7c37a23f5b2e,At Risk,333,1,59.9,13.44,9.0,0.9999999999967892
33148783cb4ba7e758a40eb869bd7250,At Risk,333,1,199.0,19.63,11.0,0.999999999996789
16b67aca6a1ccfa30cb2bd5faafebf66,At Risk,333,1,29.9,14.1,11.0,0.9999999999967881
5eb26be6d23fe97220a9333113b0e45a,At Risk,333,1,18.5,11.85,9.0,0.9999999999967837
cfc2d6055a8f5c00f08f9575e9327776,At Risk,329,1,399.0,166.91,23.0,0.9999999999967812
b9829f45d9cebabfb17e1d5732998225,At Risk,333,1,48.9,12.69,9.0,0.9999999999967804
74dd713d902aa050a3628a3ba12b5126,At Risk,333,1,118.58,16.59,11.0,0.9999999999967792
ab651f1d7e2ced2584980b1614d5a129,At Risk,334,1,56.99,12.74,48.0,0.9999999999967757
4b66c0726b75991c1ea3791913367fc7,At Risk,333,1,59.99,9.34,5.0,0.9999999999967724
da05ea5cac5fe341178e62ae03d522b8,At Risk,333,1,159.0,15.86,9.0,0.999999999996771
0f984f9ca7135856453915690249541f,At Risk,333,1,159.6,14.1,7.0,0.9999999999967688
5ebe8ca3c0fdd3ba40a4cac58da4260c,At Risk,333,1,132.6,15.68,10.0,0.9999999999967673
c8e70b381c40a3f18fa5a61973634778,At Risk,333,1,104.0,17.98,14.0,0.9999999999967644
a73e6eaba2c6686e1816deb945415e1e,At Risk,333,1,49.0,7.78,4.0,0.9999999999967641
4d498c96e9ef668a8bc1b835cc2724e7,At Risk,333,1,56.99,8.72,5.0,0.9999999999967604
ea556f9072aad01509423b4409524c1d,At Risk,333,1,56.99,12.74,10.0,0.9999999999967564
c71a65221c21a4633e7ef4ea221d4dd2,At Risk,333,1,12.0,7.78,6.0,0.999999999996753
586fea56b00548491e318f65d6d17588,At Risk,333,1,99.7,15.45,12.0,0.9999999999967482
a78244b7ca1f8d3ea7953aeaa1df1a97,At Risk,331,1,298.6,82.4,6.0,0.9999999999967482
9733b0329e8f54f126a9548c03d719dc,At Risk,333,1,99.98,9.51,5.0,0.9999999999967464
befc350ea3377955e6c0f4cdae51751d,At Risk,333,1,109.9,9.58,5.0,0.9999999999967406
bced181ebb1d89d30981e67f0b00337c,At Risk,333,1,26.9,11.85,11.0,0.999999999996739
2698870f22435757b8e4be883ee56dca,At Risk,333,1,52.64,15.12,14.0,0.999999999996737
62a90409f4c921a01d4422c4f79a0543,At Risk,333,1,25.99,14.1,14.0,0.9999999999967335
bacc56e7eea042adea9c21ecaf5e1d9a,At Risk,333,1,33.8,14.095,14.0,0.9999999999967275
ccd78f91a99ea36a352433913577d3ad,At Risk,333,1,42.9,9.94,9.0,0.9999999999967217
bfec8760e813a3110eaaf428effb5029,At Risk,333,1,325.0,23.07,14.0,0.9999999999967162
e4f516fb2100be18a38dbc6328974f29,At Risk,333,1,64.9,7.78,6.0,0.9999999999967135
bca4361fd18ffb97e002abf403eda289,At Risk,333,1,16.9,9.34,10.0,0.999999999996708
b47712af218ddce78581ad97b028be15,At Risk,333,1,199.99,17.65,13.0,0.9999999999967042
e595d377ce75eb89b36fb39ec3785780,At Risk,333,1,25.6,16.11,18.0,0.9999999999967026
6682e97c3100dc9e7321a887b3479ee2,At Risk,333,1,25.0,12.69,14.0,0.9999999999967017
27e262a272612013c7defb6b9e86c884,At Risk,333,1,149.9,15.8,13.0,0.9999999999966991
a3b8a7b9bcf9263285099c9fedb550ec,At Risk,333,1,159.99,9.33,5.0,0.9999999999966971
e454e6570e065180849e6610042743dd,At Risk,333,1,200.0,13.96,9.0,0.9999999999966964
1398a082cf4e21d24d1aa263aef4de09,At Risk,333,1,206.67,13.79,9.0,0.9999999999966875
01290b6163d2a02514a54df49221a668,At Risk,333,1,79.9,16.81,18.0,0.9999999999966778
67b215fe2a62991b6d79fce79662296d,At Risk,333,1,64.0,7.78,8.0,0.9999999999966751
6841a34a648563ff3b3eced09d0d3633,At Risk,333,1,179.49,9.45,6.0,0.9999999999966656
c87b501f858d76955f75509785e3779c,At Risk,333,1,79.9,12.06,13.0,0.9999999999966649
a2ac81ecc3704410ae240e74d4f0af40,At Risk,334,1,179.0,14.98,52.0,0.999999999996658
a76db88dcbdb1cd9c74b6c2c30b2b89a,At Risk,332,1,79.0,42.58,11.0,0.9999999999966522
e5e6951ea48de3bf57fbf84aacbe4299,At Risk,333,1,177.99,16.69,16.0,0.9999999999966394
0c04ee5a93bccd434671ba9df34fcbc3,At Risk,333,1,159.99,21.61,23.0,0.9999999999966305
ef4c885e8c3d5ff5b48789cba80de5f6,At Risk,333,1,45.9,12.69,17.0,0.9999999999966265
db4d7163c368571d91298413b68bb6a9,At Risk,332,1,279.0,59.74,25.0,0.9999999999966263
59b822e7c7304dced326064c6971efd7,High Value,333,1,880.0,38.68,16.0,0.9999999999966194
6fd0bf0ccee98e915bc242a3fac402db,At Risk,333,1,84.99,34.39,42.0,0.9999999999966129
222351cc5b5ea6fcb83e6e21fce1ef6b,At Risk,333,1,179.0,18.53,20.0,0.9999999999966023
71df425cb9aec3337bc969df451d663a,Champions,333,2,749.7,37.37,6.0,0.9999999999965812
ed42af950f2aaf3044bca36c95b10247,At Risk,332,1,89.9,43.04,15.0,0.9999999999965745
eda7c817b739896f37f525031faeb1ac,At Risk,333,1,68.0,11.98,18.0,0.9999999999965721
8f91ed4e9b53da730f301ccff96a97e5,At Risk,333,1,35.0,15.1,23.0,0.9999999999965719
31aa2034dc4b34b06487e22a53b4a07a,Champions,333,2,308.0,35.64,22.0,0.9999999999965616
f9d73f032129a58df7493e6ffffdba8b,At Risk,333,1,439.0,16.82,10.0,0.9999999999965596
df096c34368fc3c803ea65b8eb1bb68a,At Risk,333,1,70.9,34.3,48.0,0.9999999999964995
f40d7a2c65f23ef07d546aec2414d146,At Risk,333,1,19.9,11.85,24.0,0.9999999999964837
6349ef91b6fd64652c8dab6fda20c2ee,At Risk,332,1,29.99,31.02,8.0,0.9999999999964717
ac507528f385811a6feb0e3e1fe0afad,High Value,334,1,1679.6,20.51,12.0,0.9999999999964218
06a2f322004ebb6e68107114e2020afc,High Value,332,1,895.0,55.01,6.0,0.99999999999641
16a44325e8fc6db9767ce6b6e4802142,At Risk,332,1,143.0,38.55,16.0,0.9999999999963998
df09be8730fb8ef5ffa050d3ecf22bbf,At Risk,332,1,84.9,33.48,13.0,0.9999999999963829
428a648759c323cbcd1daf533ad1a0ee,At Risk,333,1,52.64,16.81,34.0,0.9999999999963702
ae4715147897077d29135c4b99cfd5ba,At Risk,330,1,159.99,103.25,17.0,0.9999999999963431
e5c6afde4719f8f7a4be27d9718a0d1c,At Risk,332,1,169.9,31.94,10.0,0.9999999999963369
837b4a3466a4bfac39cc4c4965dd6c79,At Risk,332,1,140.89,36.31,17.0,0.9999999999963225
f83cc963773bdfdcf9915f3b0493a972,At Risk,332,1,58.0,27.79,13.0,0.9999999999962579
f9146edacdda47b012071f201b40f87c,At Risk,331,1,269.0,68.18,14.0,0.9999999999962559
0dbb5af00b870407d4129d36bacb64db,At Risk,332,1,99.0,22.83,6.0,0.9999999999962468
54a8f1e05feabbfc6015e34272097c2d,At Risk,332,1,96.0,35.67,23.0,0.9999999999962113
814207b75976864697b0615612bae7a6,At Risk,332,1,48.9,19.23,7.0,0.9999999999961717
3f063d0a00c390265a45f0055472e72d,At Risk,332,1,100.0,21.19,9.0,0.9999999999961342
81e9ac68bbc3e685a6821f8f16b2d62f,At Risk,332,1,27.5,15.1,5.0,0.999999999996124
4ae469b539c90b20a01d7015958a7943,At Risk,332,1,47.33,16.11,6.0,0.9999999999961111
3bddde2431ac39f5c20ac3e69722afbb,At Risk,332,1,99.9,16.95,5.0,0.9999999999961102
005ee3e015ec18092d7782e507cf68fe,At Risk,332,1,159.99,27.97,16.0,0.9999999999961056
d03aed27d8d6972032feba7367fbbe9d,At Risk,332,1,53.99,15.13,5.0,0.9999999999961011
d8e4ff94b73188559d77f9555571d021,At Risk,332,1,29.9,16.79,8.0,0.9999999999960991
785edc493eed2fb6c75f17f687351fa6,At Risk,332,1,129.99,20.88,9.0,0.9999999999960991
19090a836e2392cd957ed43d61804ba3,At Risk,332,1,39.0,11.73,2.0,0.9999999999960905
58efc734a69649d13ffdec1920011cca,At Risk,332,1,112.99,16.42,5.0,0.9999999999960838
b210143805b6aa5e382fb2acc7b26e88,At Risk,332,1,29.0,16.79,9.0,0.9999999999960767
0e3594743b2402c83a17cdb600cb82cd,At Risk,331,1,199.99,56.68,11.0,0.9999999999960738
ead4bc4e6d6c494a8102598fb3c26d91,At Risk,332,1,58.99,16.66,8.0,0.9999999999960694
3fae5c023cb95af9fe32d14b52bc14a6,At Risk,332,1,25.0,11.85,4.0,0.9999999999960598
8742226ba122b6bb2e450e6691441fe5,At Risk,332,1,116.0,15.56,5.0,0.9999999999960574
b730d0057f6538cf7fe50ecc94236233,At Risk,332,1,28.9,16.92,10.0,0.9999999999960572
02beeff55d95ac493f904fb9cdb786b3,At Risk,332,1,117.3,17.53,8.0,0.999999999996041
f5bb385a75a910718ab38e46a69b9cb7,At Risk,332,1,44.9,12.48,5.0,0.9999999999960358
23584853216d380c003d9ba9fa962428,At Risk,332,1,22.9,15.1,9.0,0.9999999999960352
6ba9ae471d8a19202d6462a17f03e831,At Risk,332,1,45.9,20.84,15.0,0.9999999999960341
aa2b96dd03307ea6dc4b763c0b5f0b39,At Risk,332,1,54.9,16.01,9.0,0.9999999999960316
c1562f430fde39464f3d286e9a9a3602,At Risk,332,1,84.9,14.32,6.0,0.9999999999960276
5e632447630ea07f307e39fa5d82b0e8,At Risk,332,1,41.0,11.85,5.0,0.9999999999960218
da96a6a90c080f89dfdbb931ea53c782,At Risk,332,1,40.0,15.1,9.0,0.9999999999960196
fe99c37acdbd978fecb62eea4c58f415,At Risk,331,1,89.99,45.09,4.0,0.9999999999960141
d9d377accc816fe2dd7cea89daefdbc3,At Risk,332,1,89.99,16.39,9.0,0.9999999999960103
b3548d0cec408ae13d143bb4eeebaa6c,At Risk,332,1,19.9,7.78,2.0,0.9999999999959974
b8f1c329bf24677d2bfe4eeadfb858f4,At Risk,332,1,35.0,14.1,9.0,0.9999999999959961
eb267fd237d3db5b0c68b5af0b688d04,At Risk,332,1,189.9,18.95,9.0,0.9999999999959908
4a4accb6cc055748abf68dc696042dd8,At Risk,332,1,7.0,7.78,3.0,0.9999999999959857
2cb6e1938aa20ae2f3416b4c3f9f7847,At Risk,332,1,59.9,13.44,8.0,0.9999999999959783
89078bd02f5f1043d73dd3bcbcfe72ab,At Risk,332,1,94.9,17.91,12.0,0.9999999999959774
2d1673afec3c23bb2d7456b555264fa0,At Risk,332,1,169.0,13.52,4.0,0.9999999999959752
8b3a246714d7e73eee1214efc27fa818,At Risk,332,1,99.0,17.94,12.0,0.9999999999959746
c4b9155a9ec070351705e0060374c036,At Risk,332,1,49.9,12.69,8.0,0.9999999999959661
a684d81ebd52f93260b617b15dc0ddc0,At Risk,332,1,79.0,13.57,8.0,0.9999999999959643
1bfd23153e03787befef6a26b87431c4,At Risk,332,1,113.99,15.55,9.0,0.9999999999959643
d861fb29b9235265ca703ae5b4d2880c,At Risk,332,1,56.97,16.16,12.0,0.9999999999959628
d8d83888c0000f38e811b614a75717dc,At Risk,332,1,39.9,17.92,15.0,0.999999999995957
2362ea945dafafd2f3c196effdbdb83e,At Risk,332,1,59.9,13.44,9.0,0.9999999999959543
9b2817c1cb60aee6c34dd7e7be21506a,At Risk,332,1,72.9,16.27,12.0,0.9999999999959512
3b76c91308d1f2acacc85fd88fcad038,At Risk,332,1,31.9,14.1,11.0,0.9999999999959512
331a90f871396eca3dbbbaafc0f7fb39,At Risk,332,1,44.9,7.78,3.0,0.9999999999959506
1fa9b1d14629ef237e0b2f570030df90,At Risk,332,1,149.8,12.02,4.0,0.9999999999959501
5861e408d55c1aeabb22e12fa4b5abcb,At Risk,332,1,164.9,14.17,6.0,0.9999999999959497
f1e036dfac59643f7bdd306447f92402,At Risk,332,1,109.9,25.8,22.0,0.9999999999959492
15555e5d36681ed0f1991d187f946cf8,At Risk,332,1,49.0,7.78,3.0,0.9999999999959468
e0cb4325937c0c62650b445eccdf5912,At Risk,332,1,228.0,17.78,8.0,0.9999999999959461
831169e5f0a54e2b8ee8e051ba28406b,At Risk,332,1,313.59000000000003,21.22,9.0,0.999999999995941
864d85adee9b24427d11f366271457c7,At Risk,332,1,113.57,18.04,13.0,0.9999999999959399
45f9f5dc5d48b9c1432c8cc0718984a9,At Risk,332,1,36.0,8.72,5.0,0.9999999999959377
34febcab1789cfd4492a99a21fcab94e,At Risk,332,1,34.9,7.78,4.0,0.9999999999959359
3581031fd294025f4c16cd754bc4c90e,At Risk,332,1,69.9,19.73,17.0,0.9999999999959328
c0d1c485cc68748f953bedc0b453a5d4,At Risk,332,1,109.0,16.39,12.0,0.999999999995921
95895713b28f807f0b208c118a13edd0,At Risk,332,1,18.9,16.79,16.0,0.9999999999959202
49e74f85fc009e667f1c485c5ec2c98f,At Risk,332,1,25.99,7.78,5.0,0.9999999999959199
3872dc3409c953b02afd0feda0b1d812,At Risk,332,1,156.99,17.65,12.0,0.9999999999959124
c822278f481496d96d7e830d49d64b65,At Risk,332,1,184.6,18.54,12.0,0.9999999999959122
b7cff635b3789bb1c7f1c4c0f4cda419,At Risk,332,1,35.0,7.78,5.0,0.9999999999959115
a170569c1d088c7d0bd7bc432cb81bf2,At Risk,332,1,17.8,16.92,17.0,0.9999999999959006
c9b99fb03f3fde9b406e4cbef56421de,At Risk,332,1,54.0,9.34,7.0,0.9999999999958902
6db0b84841ced85977691cf52ed05e80,At Risk,332,1,19.99,8.11,7.0,0.9999999999958866
8d80b14eea83e2ce1ad8b7b47627a20e,At Risk,332,1,119.9,13.86,10.0,0.9999999999958862
9f28edea600965dc405de3c23d9f7f9a,At Risk,332,1,85.0,14.34,12.0,0.9999999999958842
7db6eec8501b06a15c3273347b67ceca,At Risk,332,1,99.0,13.03,10.0,0.9999999999958817
3295fca28af0205cc52a718846e8b232,At Risk,332,1,35.0,15.1,15.0,0.9999999999958804
36a99d467d12cc521cb622bc4927bfca,At Risk,332,1,119.8,17.67,15.0,0.9999999999958749
4f82360423c19895d2a8183e6d8ec701,At Risk,332,1,120.0,20.16,18.0,0.999999999995874
fe66cdddc79a564c2ced2d5ea0f62e7b,At Risk,332,1,99.99,16.95,15.0,0.9999999999958726
7fd381bc723648d89f47ac6424267358,At Risk,332,1,106.74,18.0,16.0,0.9999999999958724
a3446c44d04e3de440b235e4b632cc57,At Risk,332,1,139.9,18.23,15.0,0.9999999999958722
8174995fcbfc9db5d3b92df3afdf04a8,At Risk,332,1,49.99,17.6,18.0,0.9999999999958658
6217b475b3457f5b2c33a4d43c332e54,At Risk,332,1,209.99,12.67,6.0,0.999999999995864
56e96a3efb13dc66ddd7eca3c490a64f,At Risk,332,1,13.9,11.85,13.0,0.9999999999958546
278e0d24c045d8e5e430e53c45d7e143,At Risk,332,1,99.0,17.94,17.0,0.9999999999958535
9226c66cd4f63455591508fe5157a0b7,At Risk,332,1,19.9,11.85,13.0,0.9999999999958489
ca15fb6bf5ba50ffdbf4e6a1e6bd8953,At Risk,332,1,40.0,20.75,23.0,0.9999999999958444
03b27a1d3cc8dc5a00cc993e05c71d07,At Risk,332,1,45.9,9.94,10.0,0.999999999995842
4c527a8f58b956bbabdcf89700f7d012,At Risk,332,1,149.99,18.3,16.0,0.9999999999958402
1709e682a9897910bf18bcc35579328d,At Risk,332,1,223.99,14.59,9.0,0.9999999999958331
bf39e3be6c1bf000bc0cabe1815d92f5,At Risk,332,1,45.0,14.1,16.0,0.9999999999958169
62e2de03150e64b4ebe3fde98b934b72,At Risk,332,1,59.99,9.34,10.0,0.9999999999958109
5eccddab53ca123e6ef96b9ec5e6d6b8,At Risk,332,1,59.9,13.44,15.0,0.999999999995808
3a0eb98df6a9dd91b05ba93312f0dc95,At Risk,332,1,45.0,7.78,9.0,0.999999999995804
2e13ebc6d59404e724a28325c1a4357b,At Risk,332,1,25.9,17.63,22.0,0.9999999999957907
c04d78d81609c82ce63d5bc6043c22d8,At Risk,332,1,160.0,15.87,15.0,0.9999999999957836
74ee9b191b2531c511d1d30375d2284b,At Risk,332,1,473.49,25.799999999999997,15.0,0.9999999999957756
128691a3cead3a91246a1ad75e4d14b2,At Risk,332,1,99.49,9.44,10.0,0.9999999999957756
1baa1a574970deb679403ac9cc74f405,At Risk,332,1,52.99,8.72,13.0,0.9999999999957239
2c4f265242fa7e992383317b30151f94,At Risk,331,1,174.9,46.81,15.0,0.9999999999957143
4a082cdc26d0f9de49a440e51ffe55ad,At Risk,331,1,89.9,47.16,19.0,0.999999999995707
5de753d9cbb4c952f125ada51093087a,At Risk,332,1,99.0,17.94,23.0,0.9999999999957034
856cfe0bdb5bc7fad4061781400c54da,High Value,330,1,1490.0,115.14,7.0,0.9999999999956999
076cec8e5fb147404b927d1d291ca1fd,At Risk,331,1,99.0,49.71,23.0,0.9999999999956735
513f80bafbfe8644ae3f1b65f1fed18c,At Risk,331,1,99.0,38.53,11.0,0.9999999999956395
3ceefb2177a2cf047e2b49ecac09800d,At Risk,332,1,69.9,16.25,25.0,0.9999999999956295
c7747e77c94485049c81a1f6ed23b446,At Risk,332,1,180.0,17.92,24.0,0.9999999999955964
99f125422e3e42df876a689e8e217798,High Value,332,1,1599.99,53.61,12.0,0.9999999999955835
0a2147c78f47b0aef955bf25cfc27865,At Risk,332,1,177.99,18.82,26.0,0.9999999999955742
71bfea8feb226fd40038fe16633b7666,At Risk,332,1,529.0,17.45,11.0,0.9999999999955682
5349753f92959dc075b7c0cdf664ce24,At Risk,331,1,211.9,33.09,4.0,0.9999999999955389
27558f96bc671d0594c60be61566aeb4,At Risk,332,1,89.99,17.07,29.0,0.99999999999553
8354efcda5b838cf6203c9b135ce4e0e,At Risk,331,1,143.0,38.55,15.0,0.9999999999954903
50ad9fb3ba7f8cf336529fe94a182996,Champions,332,2,319.70000000000005,23.823333333333334,14.333333333333334,0.999999999995488
986d0721d7862ed532a09b74d6fa1dc2,At Risk,331,1,19.99,34.15,15.0,0.9999999999954776
8f891a5f40cb72bf5fabda4997b4a625,Champions,332,2,229.99,18.055,11.5,0.999999999995473
4ef1b904f1f96de8003c5982e1201815,At Risk,330,1,109.0,69.64,15.0,0.9999999999954723
99a96012654d7b17b5f0b07d39a98327,At Risk,331,1,99.0,43.06,24.0,0.9999999999954388
35de25c73544f00e8adde226a4d1bdcc,Champions,332,2,314.8,16.29,8.5,0.9999999999954086
2e1f3fdeb2649124382aba29f48b941d,At Risk,331,1,143.0,29.4,9.0,0.9999999999953577
722bb37576f5e23b122e3859544ace81,At Risk,331,1,249.99,37.07,14.0,0.9999999999953575
1335650743763dbfefa9385784a1548f,At Risk,330,1,259.9,66.63,10.0,0.9999999999953519
d98e8bc69613567a40627c7cf5a8b8af,At Risk,331,1,54.0,25.22,8.0,0.9999999999953431
16537a831ca74e633b94cfa47164c420,High Value,332,1,849.99,14.14,3.0,0.9999999999953428
52fc783c029911295155492353866f9a,At Risk,331,1,137.0,23.83,4.0,0.9999999999953189
76a8d1e8cb5038f4f0a171f16d63373a,At Risk,331,1,139.0,25.81,8.0,0.9999999999952711
5dd6ace791de04fec92367219063f695,At Risk,331,1,70.9,19.36,4.0,0.9999999999952416
612db24bd7ec741c98823a46c73aba21,At Risk,331,1,59.9,28.82,17.0,0.9999999999952047
02d01e34105848c4f70c643817d8b904,At Risk,331,1,58.99,17.66,4.0,0.9999999999951974
df19dc0cac227c6f9d79f598c4b2c009,At Risk,331,1,19.9,15.1,3.0,0.9999999999951821
2b4ceec1c72940380f3d2ea427662a90,At Risk,331,1,113.0,21.28,7.0,0.9999999999951752
068bcff7a462c34ec6d5079013687979,At Risk,331,1,68.9,19.72,7.0,0.9999999999951708
95c4e4225c9477513b08afb77801543e,At Risk,331,1,159.9,23.99,9.0,0.9999999999951583
920f14a55fc779ef0b5c35a311bd593f,At Risk,331,1,99.9,20.19,8.0,0.9999999999951237
39104edef5e46d7b8c61848cc95e6d97,Champions,332,3,96.48,9.93,4.333333333333333,0.9999999999951183
0b8b7d08b93ef8900e27f89eceb35646,At Risk,331,1,119.9,16.47,3.0,0.9999999999951177
f8503c96d89ea857480f96ab72d2df6a,At Risk,331,1,119.4,17.09,4.0,0.9999999999951108
2801e91a3596e4d07f4b73435c12c739,At Risk,331,1,169.9,16.82,2.0,0.9999999999951028
ef4b8074f8036f72703b3dad56d970a9,At Risk,331,1,99.0,16.94,5.0,0.9999999999950995
707187e4ea640536003e17499d9d880b,At Risk,331,1,59.0,15.16,5.0,0.9999999999950828
f1aef84cc9848a0f2618b6cee49c8628,At Risk,331,1,59.9,17.67,8.0,0.9999999999950815
6c01815e3234868f2c7816b02d9dc047,At Risk,331,1,89.98,18.59,8.0,0.9999999999950795
7f026b691ea1412764f542864a478e63,At Risk,331,1,109.82,20.01,9.0,0.9999999999950773
6d65796582835e3fcc5fcdae4c8e17f7,At Risk,331,1,19.94,15.1,7.0,0.9999999999950666
768bce472c15c6f94a12446c1ba6dfef,At Risk,331,1,29.9,14.1,6.0,0.9999999999950497
4856da1536ce064cbeec789ea90e38bc,At Risk,331,1,64.9,17.73,9.0,0.9999999999950488
3cd1ada8a065a2108392c7ebf3f9342a,At Risk,331,1,42.9,16.79,9.0,0.9999999999950409
f1b17bbda9857396b20b1bd1d7f121cf,At Risk,331,1,17.9,15.1,8.0,0.9999999999950395
47aa035ed023cffd3ade1ea0ca86eb25,At Risk,331,1,22.0,15.1,8.0,0.9999999999950349
88401c5299cfcca2dd4a25978d446311,At Risk,331,1,58.9,17.12,9.0,0.9999999999950342
8944ddfaf0d834d65a45fd1997847b28,At Risk,331,1,89.99,16.39,7.0,0.999999999995032
55b555cbe5c0b4b6d1fadcbe7b3421f6,At Risk,331,1,100.0,17.95,9.0,0.9999999999950164
6a5c06a4a835cf487f19e1d2fa1d0acc,At Risk,331,1,19.9,15.1,9.0,0.9999999999950078
f5c7eba6f2feb6baa7bc3daa2e7baa98,At Risk,332,1,25.6,16.11,49.0,0.9999999999950078
e0b74a7a5dfe97ed137158ed647d4ac8,At Risk,331,1,56.97,16.16,9.0,0.9999999999950027
586157a98f45171396825a40f6124ce0,At Risk,331,1,249.99,18.0,4.0,0.9999999999949942
ec879c665b7947155676e629f49bdc1d,At Risk,331,1,59.9,17.67,11.0,0.9999999999949933
7da11710b7b7aeebec5c91a6057c9969,High Value,331,1,1688.0,67.21,7.0,0.9999999999949918
e87a0ce1a34e6ffd402cf548cfd1b5fa,At Risk,331,1,59.9,14.15,7.0,0.9999999999949876
3bff2624bada7f8ee10aee79a507a9ca,At Risk,331,1,30.0,8.72,2.0,0.9999999999949785
6e2b3a7037cf0a73a8c5d83e0f850a13,At Risk,331,1,85.8,12.1,4.0,0.9999999999949745
05608ec24b6e52507bbe54dc921d3b62,At Risk,331,1,29.0,16.11,11.0,0.9999999999949738
4e9fd752a2a86aa404f4cc3d119ab5fc,At Risk,331,1,99.7,17.14,10.0,0.9999999999949585
947c7bf59830ff65481d2a8380f8b223,At Risk,331,1,129.99,12.11,3.0,0.9999999999949536
f4a3e4576145cd70ec4174478b00913a,At Risk,331,1,182.99,18.85,9.0,0.9999999999949529
6537b7fadc28b640b12d156d4f299618,At Risk,331,1,49.9,7.78,1.0,0.999999999994952
4aa1d8829005d87fb205f65f12efad0a,At Risk,331,1,24.9,21.15,18.0,0.9999999999949487
b7f17874aeac59f5c6cd1af8673ade74,At Risk,331,1,19.9,15.1,11.0,0.9999999999949483
2082c1f1219c35db8a261e39aba10df9,At Risk,331,1,113.57,18.04,11.0,0.9999999999949445
6f6aea891f7b1c17c8ed5048d1a801ae,At Risk,331,1,25.9,15.1,11.0,0.9999999999949414
0d0d4be2d80d6fbd026b791312f58268,At Risk,331,1,56.0,13.41,8.0,0.999999999994936
c04c4eafaa090108cab0d3523bc19c75,At Risk,331,1,69.9,18.0,13.0,0.9999999999949338
2e6922b1b345f1606b329d24f3d09136,At Risk,331,1,14.78,15.1,12.0,0.9999999999949243
0ff30db5b17181729996386a74e76a1c,At Risk,331,1,99.9,14.43,8.0,0.9999999999949214
9beb71141f96bf64bce6d546b7f83dd1,At Risk,331,1,159.9,38.67,35.0,0.9999999999949079
ed7f752334ecac4dccd905e567e771ea,At Risk,331,1,89.9,9.44,3.0,0.9999999999949047
66bf567cb0c92335b9df1ec2b17106bd,At Risk,331,1,13.99,7.78,4.0,0.9999999999949036
c1c694f4c218a7c0d747c89bbd1f4d02,At Risk,331,1,59.99,17.67,14.0,0.9999999999949034
ac9414c0e58a953e90704b68745f9105,At Risk,331,1,91.8,16.11,11.0,0.9999999999949007
42fb2e9f7ed5a626f30bf47b1301d07f,At Risk,331,1,38.89,17.6,15.0,0.9999999999948954
